query_id,query,chunk_id,file_name,page,text,decision,evidence_quote,reason,reviewer,reviewer_kind
test-011,Why is 0.5 not automatically a sensible decision cutoff for every binary classifier?,chunk_c3dfb8e061579d68eefd0e2e93810a39864ddcc4acfea2520d4466ef7c154c2c,01_mit_introduction_classification.pdf,2,").
These rules provide no sensible predictions for images that are not identical to those in the
training set. The primary reason for why such trivial rules do not suﬃce is that our task is
not to correctly classify the training images. Our task is to ﬁnd a rule that works well for
all new images we would encounter in the access control setting; the training set is merely
a helpful source of information to ﬁnd such a function. To put it a bit more formally, we
would like to ﬁnd classiﬁers that generalize well, i.e., classiﬁers whose performance on the
training set is representative of how well it works for yet unseen images.
Model selection
So how can we ﬁnd classiﬁers that generalize well? The key is to constrain the set of
possible binary functions we can entertain. In other words, we would like to ﬁnd a class of
binary functions such that if a function in this class works well on the training set, ",,,,,
test-011,Why is 0.5 not automatically a sensible decision cutoff for every binary classifier?,chunk_4cd63856f136c48fd33573eeaf3c86d2817aac43e52a752ba4d7c15c899cd8c1,10_google_thresholds.txt,,"on true and false positives and negatives

Different thresholds usually result in different numbers of true and false
positives and true and false negatives. The following video explains why this is
the case.

Try changing the threshold yourself.

This widget includes three toy datasets:

Separated, where positive examples and negative examples are generally
well differentiated, with most positive examples having higher scores than
negative examples.

Unseparated, where many positive examples have lower scores than
negative examples, and many negative examples have higher scores than
positive examples.

Imbalanced, containing only a few examples of the positive class.

Check your understanding

Key terms:

Binary classification

Class-imbalanced dataset

Classification threshold

Confusion matrix

Ground truth

Negative class

Positive class",,,,,
test-011,Why is 0.5 not automatically a sensible decision cutoff for every binary classifier?,chunk_d14e94dc83474b16133d10a1ea2e43546129fe005135a7bf8e1e0251b868f772,11_google_classification_metrics.txt,,"and zero false negatives, and
therefore an accuracy of 1.0, or 100%.

Because it incorporates all four outcomes from the
confusion matrix
(TP, FP, TN, FN), given a balanced
dataset, with similar numbers of examples in both classes, accuracy can
serve as a coarse-grained measure of model quality. For this reason, it is often
the default evaluation metric used for generic or unspecified models
carrying out generic or unspecified tasks.

However, when the dataset is imbalanced,
or where one kind of mistake (FN or FP) is more costly than the other, which is
the case in most real-world applications, it's better to optimize for one of
the other metrics instead.

For heavily imbalanced datasets, where one class appears very rarely, say 1% of
the time, a model that predicts negative 100% of the time would score 99% on
accuracy, despite being useless.

Note",,,,,
test-011,Why is 0.5 not automatically a sensible decision cutoff for every binary classifier?,chunk_27518ec2adadbe0c059a44fe327e5d363e07930f32f2d5d9fc5e83e7ff40a93f,12_google_roc_auc.txt,,"of each
email depends on the threshold that you choose.

For a binary classifier, a model that does exactly as well as random guesses or
coin flips has a ROC that is a diagonal line from (0,0) to (1,1). The AUC is
0.5, representing a 50% probability of correctly ranking a random positive and
negative example.

In the spam classifier example, a spam classifier with AUC of 0.5 assigns
a random spam email a higher probability of being spam than a random
legitimate email only half the time.

(Optional, advanced) Precision-recall curve

AUC and ROC work well for comparing models when the dataset is roughly
balanced between classes. When the dataset is imbalanced, precision-recall
curves (PRCs) and the area under those curves may offer a better comparative
visualization of model performance. Precision-recall curves are created by
plotting precision on the y-axis and recall on the x",,,,,
test-011,Why is 0.5 not automatically a sensible decision cutoff for every binary classifier?,chunk_b1953a54df3dd626df575ce670319d15c6192aca8080ef9c66305afd4cb8bb12,02_mit_regularization_logistic_regression.pdf,4,"of the prediction, i.e., how high P (yt|xt, θ, θ0) is for any particular example.
Having a probabilistic interpretation does not, however, mean that the probability values
are in any way sensible or calibrated. Predicted probabilities are calibrated when they
1An estimator is a function that maps data to parameter values. An estimate is the value obtained in
response to speciﬁc data.
Cite as: Tommi Jaakkola, course materials for 6.867 Machine Learning, Fall 2006. MIT OpenCourseWare
(http://ocw.mit.edu/), Massachusetts Institute of Technology. Downloaded on [DD Month YYYY].",,,,,
test-012,Why can accuracy be misleading on a heavily imbalanced dataset?,chunk_f55a7c18024b23e555b8457734b66277fb374c603f4b2961d271047fb446622b,10_google_thresholds.txt,,"'-spam.
These are the legitimate emails that are sent
directly to the inbox.

Notice that the total in each row gives all predicted positives (TP + FP) and
all predicted negatives (FN + TN), regardless of validity. The total in each
column, meanwhile, gives all real positives (TP + FN) and all real negatives
(FP + TN) regardless of model classification.

When the total of actual positives is not close to the total of actual
negatives, the dataset is
imbalanced. An instance
of an imbalanced dataset might be a set of thousands of photos of clouds, where
the rare cloud type you are interested in, say, volutus clouds, only appears
a few times.

Effect of threshold on true and false positives and negatives

Different thresholds usually result in different numbers of true and false
positives and true and false negatives. The following video explains why this is
the case.

",,,,,
test-012,Why can accuracy be misleading on a heavily imbalanced dataset?,chunk_e52b8b24db888fcefcdf3878ced30728a504f9115b40d00449fb0bca0338b522,11_google_classification_metrics.txt,,"Classification: Accuracy, recall, precision, and related metrics
Author: Google for Developers / Machine Learning Crash Course
Source: https://developers.google.com/machine-learning/crash-course/classification/accuracy-precision-recall
License: CC-BY-4.0 (https://creativecommons.org/licenses/by/4.0/)
Changes: HTML lesson converted to UTF-8 TXT; navigation, multiple-choice quizzes, figures, captions, code blocks and generated key takeaways omitted; attribution header added.

True and false positives and negatives are used to calculate several useful
metrics for evaluating models. Which evaluation metrics are most
meaningful depends on the specific model and the specific task, the cost
of different misclassifications, and whether the dataset is balanced or
imbalanced.

All of the metrics in this section are calculated at a single fixed threshold,
and change when the threshold changes",,,,,
test-012,Why can accuracy be misleading on a heavily imbalanced dataset?,chunk_d14e94dc83474b16133d10a1ea2e43546129fe005135a7bf8e1e0251b868f772,11_google_classification_metrics.txt,,"and zero false negatives, and
therefore an accuracy of 1.0, or 100%.

Because it incorporates all four outcomes from the
confusion matrix
(TP, FP, TN, FN), given a balanced
dataset, with similar numbers of examples in both classes, accuracy can
serve as a coarse-grained measure of model quality. For this reason, it is often
the default evaluation metric used for generic or unspecified models
carrying out generic or unspecified tasks.

However, when the dataset is imbalanced,
or where one kind of mistake (FN or FP) is more costly than the other, which is
the case in most real-world applications, it's better to optimize for one of
the other metrics instead.

For heavily imbalanced datasets, where one class appears very rarely, say 1% of
the time, a model that predicts negative 100% of the time would score 99% on
accuracy, despite being useless.

Note",,,,,
test-012,Why can accuracy be misleading on a heavily imbalanced dataset?,chunk_cba54b16337160e50dc26bab906a10046b9e8dd498ddb692ca70ecb2e8bb87ad,11_google_classification_metrics.txt,,"sets, where one class appears very rarely, say 1% of
the time, a model that predicts negative 100% of the time would score 99% on
accuracy, despite being useless.

Note: In machine learning (ML), words like
recall, precision, and accuracy have mathematical
definitions that may differ from, or be more specific than, more commonly
used meanings of the word.

Recall, or true positive rate

The true positive rate (TPR), or the proportion of all actual positives that
were classified correctly as positives, is also known as
recall.

Recall is mathematically defined as:

\[\text{Recall (or TPR)} =
\frac{\text{correctly classified actual positives}}{\text{all actual positives}}
= \frac{TP}{TP+FN}\]

False negatives are actual positives that were misclassified as negatives, which
is why they appear in the den",,,,,
test-012,Why can accuracy be misleading on a heavily imbalanced dataset?,chunk_e3b125612c4562662a52e59cbe711b4cffb35f8ca7d229f621e76fd5b88d16f2,11_google_classification_metrics.txt,,"classified, which is why they
appear in the denominator. In the spam classification example, FPR measures the
fraction of legitimate emails that were incorrectly classified as spam, or the
model's rate of false alarms.

A perfect model would have zero false positives and therefore a FPR of 0.0,
which is to say, a 0% false alarm rate.

For an imbalanced dataset, FPR is generally a more informative metric than
accuracy. However, if the number of actual negatives is very low, FPR may not be
an ideal choice, due to its volatility. For example, if there are only four
actual negatives in a dataset, one misclassification results in an FPR of 25%,
while a second misclassification causes the FPR to jump to 50%. In cases like
this, precision (described next) may be a more stable metric for
evaluating the effects of false positives.

Precision

Precision
is ",,,,,
test-012,Why can accuracy be misleading on a heavily imbalanced dataset?,chunk_7c3e4def6916eb437d2ae8b9fac9044b0d97007dd2657ac4716a2a86c36477d3,11_google_classification_metrics.txt,,"classification causes the FPR to jump to 50%. In cases like
this, precision (described next) may be a more stable metric for
evaluating the effects of false positives.

Precision

Precision
is the proportion of all the model's positive classifications
that are actually positive. It is mathematically defined as:

\[\text{Precision} =
\frac{\text{correctly classified actual positives}}
{\text{everything classified as positive}}
= \frac{TP}{TP+FP}\]

In the spam classification example, precision measures the fraction of emails
classified as spam that were actually spam.

A hypothetical perfect model would have zero false positives and therefore a
precision of 1.0.

In an imbalanced dataset where the number of actual positives is very, very
low, say 1-2 examples in total, precision is less meaningful and less useful
as a metric.

Precision improves as false positives decrease, ",,,,,
test-012,Why can accuracy be misleading on a heavily imbalanced dataset?,chunk_cc65e6f72f1c1ffe20ebd7f3fad294ef6fab076c252571eb366289bc50d619e6,11_google_classification_metrics.txt,,"\frac{TP}{TP+FN}\]

False negatives are actual positives that were misclassified as negatives, which
is why they appear in the denominator. In the spam classification example,
recall measures the fraction of spam emails that were correctly classified as
spam. This is why another name for recall is probability of detection: it
answers the question ""What fraction of spam emails are detected by this
model?""

A hypothetical perfect model would have zero false negatives and therefore a
recall (TPR) of 1.0, which is to say, a 100% detection rate.

In an imbalanced dataset where the number of actual positives is very
low, recall is a more meaningful metric than accuracy because it
measures the ability of the model to correctly identify all positive instances.
For applications like disease prediction, correctly identifying the positive
cases is crucial. A false negative typically has more serious consequences
than a false positive. For a ",,,,,
test-012,Why can accuracy be misleading on a heavily imbalanced dataset?,chunk_6e052659878019146ca2ce460c81def8c67f770e112670110a532319289c33fb,11_google_classification_metrics.txt,,"different misclassifications, and whether the dataset is balanced or
imbalanced.

All of the metrics in this section are calculated at a single fixed threshold,
and change when the threshold changes. Very often, the user tunes the
threshold to optimize one of these metrics.

Accuracy

Accuracy is the proportion of all
classifications that were correct, whether positive or negative. It is
mathematically defined as:

\[\text{Accuracy} =
\frac{\text{correct classifications}}{\text{total classifications}}
= \frac{TP+TN}{TP+TN+FP+FN}\]

In the spam classification example, accuracy measures the fraction of all
emails correctly classified.

A perfect model would have zero false positives and zero false negatives, and
therefore an accuracy of 1.0, or 100%.

Because it incorporates all four outcomes from the
confusion matrix
(TP, FP, TN, FN",,,,,
test-013,How could a useless always-negative classifier still report 99% correct predictions?,chunk_dfa555ede83fa3bce32ee552bec087cbe614285482f5419d39b727dca511e8a0,02_mit_regularization_logistic_regression.pdf,3,"labels.
How should we train such models? A sensible criterion would seem to be to maximize the
probability that we predict the correct label in response to each example. Assuming each
example is labeled independently from others, this probability of assigning correct labels
to examples is given by the product
n
L(θ, θ0) = P (yt|xt, θ, θ0) (9)
t=1
Cite as: Tommi Jaakkola, course materials for 6.867 Machine Learning, Fall 2006. MIT OpenCourseWare
(http://ocw.mit.edu/), Massachusetts Institute of Technology. Downloaded on [DD Month YYYY].",,,,,
test-013,How could a useless always-negative classifier still report 99% correct predictions?,chunk_8e4bf58d988f01d0ef1d5bc5e4d6bb7c7fac72ef957de3a2e47defef4ec34318,12_google_roc_auc.txt,,",
if given a randomly chosen positive and negative example, will rank the
positive higher than the negative.

The perfect model above, containing a square with sides of length 1, has an
area under the curve (AUC) of 1.0. This means there is a 100% probability that
the model will correctly rank a randomly chosen positive example higher than a
randomly chosen negative example. In other words, looking at the spread of
data points below, AUC gives the probability that the model will place a
randomly chosen square to the right of a randomly chosen circle, independent of
where the threshold is set.

In more concrete terms, a spam classifier with AUC
of 1.0 always assigns a random spam email a higher probability of being
spam than a random legitimate email. The actual classification of each
email depends on the threshold that you choose.

For a binary classifier, a model that does exactly as well as random guesses or
coin flips has a ROC that is a diagonal line ",,,,,
test-013,How could a useless always-negative classifier still report 99% correct predictions?,chunk_cba54b16337160e50dc26bab906a10046b9e8dd498ddb692ca70ecb2e8bb87ad,11_google_classification_metrics.txt,,"sets, where one class appears very rarely, say 1% of
the time, a model that predicts negative 100% of the time would score 99% on
accuracy, despite being useless.

Note: In machine learning (ML), words like
recall, precision, and accuracy have mathematical
definitions that may differ from, or be more specific than, more commonly
used meanings of the word.

Recall, or true positive rate

The true positive rate (TPR), or the proportion of all actual positives that
were classified correctly as positives, is also known as
recall.

Recall is mathematically defined as:

\[\text{Recall (or TPR)} =
\frac{\text{correctly classified actual positives}}{\text{all actual positives}}
= \frac{TP}{TP+FN}\]

False negatives are actual positives that were misclassified as negatives, which
is why they appear in the den",,,,,
test-013,How could a useless always-negative classifier still report 99% correct predictions?,chunk_9bc5cd5eff05363cc9ccbbc94942bdfbb2b996a01003a3aaf997cf085c814fab,02_mit_regularization_logistic_regression.pdf,6,"the loss exactly zero). The resulting probability values, predicting each
training label correctly with probability one, are hardly accurate in the sense of reﬂecting
Cite as: Tommi Jaakkola, course materials for 6.867 Machine Learning, Fall 2006. MIT OpenCourseWare
(http://ocw.mit.edu/), Massachusetts Institute of Technology. Downloaded on [DD Month YYYY].",,,,,
test-013,How could a useless always-negative classifier still report 99% correct predictions?,chunk_33cb1e7efc46062ce3f0573c9e5fb407dbe56de46701899faa9d496d6e71fb6d,10_google_thresholds.txt,,"you set the threshold to 0.95, only the email scoring 0.99 will
be classified as spam.

While 0.5 might seem like an intuitive threshold, it's not a good idea if the
cost of one type of wrong classification is greater than the other, or if the
classes are imbalanced. If only 0.01% of emails are spam, or if misfiling
legitimate emails is worse than letting spam into the inbox,
labeling anything the model considers at least 50% likely to be spam
as spam produces undesirable results.

Confusion matrix

The probability score is not reality, or
ground truth.
There are four possible outcomes for each output from a binary classifier.
For the spam classifier example, if you lay out the ground truth as columns
and the model's prediction as rows, the following table, called a
confusion matrix, is the
result:

Actual positive
Actual negative

Predicted positive
True positive (TP): A spa",,,,,
test-013,How could a useless always-negative classifier still report 99% correct predictions?,chunk_0b34e9db3e590531d3fe155954e27397d7240f270369fd3cc14a6ed30fd8763c,14_google_normalization.txt,,"score between -3.0 and +3.0.

At least 99.994% of data has a Z-score between -4.0 and +4.0.

So, data points with a Z-score less than -4.0 or more than +4.0
are rare, but are they truly outliers? Since outliers is a concept
without a strict definition, no one can say for sure.
Note that a dataset with a sufficiently large number of examples will
almost certainly contain at least a few of these ""rare"" examples.
For example, a feature with one billion examples conforming to a
classic normal distribution could have as many as 60,000 examples
with a score outside the range -4.0 to +4.0.

Z-score is a good choice when the data follows a normal distribution or
a distribution somewhat like a normal distribution.

Note that some distributions might be normal within the bulk of their
range, but still contain extreme outlier",,,,,
test-013,How could a useless always-negative classifier still report 99% correct predictions?,chunk_6e052659878019146ca2ce460c81def8c67f770e112670110a532319289c33fb,11_google_classification_metrics.txt,,"different misclassifications, and whether the dataset is balanced or
imbalanced.

All of the metrics in this section are calculated at a single fixed threshold,
and change when the threshold changes. Very often, the user tunes the
threshold to optimize one of these metrics.

Accuracy

Accuracy is the proportion of all
classifications that were correct, whether positive or negative. It is
mathematically defined as:

\[\text{Accuracy} =
\frac{\text{correct classifications}}{\text{total classifications}}
= \frac{TP+TN}{TP+TN+FP+FN}\]

In the spam classification example, accuracy measures the fraction of all
emails correctly classified.

A perfect model would have zero false positives and zero false negatives, and
therefore an accuracy of 1.0, or 100%.

Because it incorporates all four outcomes from the
confusion matrix
(TP, FP, TN, FN",,,,,
test-013,How could a useless always-negative classifier still report 99% correct predictions?,chunk_d14e94dc83474b16133d10a1ea2e43546129fe005135a7bf8e1e0251b868f772,11_google_classification_metrics.txt,,"and zero false negatives, and
therefore an accuracy of 1.0, or 100%.

Because it incorporates all four outcomes from the
confusion matrix
(TP, FP, TN, FN), given a balanced
dataset, with similar numbers of examples in both classes, accuracy can
serve as a coarse-grained measure of model quality. For this reason, it is often
the default evaluation metric used for generic or unspecified models
carrying out generic or unspecified tasks.

However, when the dataset is imbalanced,
or where one kind of mistake (FN or FP) is more costly than the other, which is
the case in most real-world applications, it's better to optimize for one of
the other metrics instead.

For heavily imbalanced datasets, where one class appears very rarely, say 1% of
the time, a model that predicts negative 100% of the time would score 99% on
accuracy, despite being useless.

Note",,,,,
test-013,How could a useless always-negative classifier still report 99% correct predictions?,chunk_66b464583602b53b28bd66b250bc0547341c467fa10ecaa669cfacbe1c697777,08_google_sigmoid.txt,,"behind the sigmoid function

The table below shows the output values of the sigmoid function for
input values in the range –7 to 7. Note how quickly the sigmoid approaches
0 for decreasing negative input values, and how quickly the sigmoid approaches
1 for increasing positive input values.

However, no matter how large or how small the input value, the output will
always be greater than 0 and less than 1.

Input
Sigmoid output

-7
0.001

-6
0.002

-5
0.007

-4
0.018

-3
0.047

-2
0.119

-1
0.269

0
0.50

1
0.731

2
0.881

3
0.952

4
0.982

5
0.993

6
0.997

7
0.999

Transforming linear output using the sigmoid function

The following equation represents the linear component of a logistic
regression model:

\[z = b + w_1",,,,,
test-013,How could a useless always-negative classifier still report 99% correct predictions?,chunk_27518ec2adadbe0c059a44fe327e5d363e07930f32f2d5d9fc5e83e7ff40a93f,12_google_roc_auc.txt,,"of each
email depends on the threshold that you choose.

For a binary classifier, a model that does exactly as well as random guesses or
coin flips has a ROC that is a diagonal line from (0,0) to (1,1). The AUC is
0.5, representing a 50% probability of correctly ranking a random positive and
negative example.

In the spam classifier example, a spam classifier with AUC of 0.5 assigns
a random spam email a higher probability of being spam than a random
legitimate email only half the time.

(Optional, advanced) Precision-recall curve

AUC and ROC work well for comparing models when the dataset is roughly
balanced between classes. When the dataset is imbalanced, precision-recall
curves (PRCs) and the area under those curves may offer a better comparative
visualization of model performance. Precision-recall curves are created by
plotting precision on the y-axis and recall on the x",,,,,
test-014,"In binary classification, what share of cases does sensitivity, also called recall, measure?",chunk_cc65e6f72f1c1ffe20ebd7f3fad294ef6fab076c252571eb366289bc50d619e6,11_google_classification_metrics.txt,,"\frac{TP}{TP+FN}\]

False negatives are actual positives that were misclassified as negatives, which
is why they appear in the denominator. In the spam classification example,
recall measures the fraction of spam emails that were correctly classified as
spam. This is why another name for recall is probability of detection: it
answers the question ""What fraction of spam emails are detected by this
model?""

A hypothetical perfect model would have zero false negatives and therefore a
recall (TPR) of 1.0, which is to say, a 100% detection rate.

In an imbalanced dataset where the number of actual positives is very
low, recall is a more meaningful metric than accuracy because it
measures the ability of the model to correctly identify all positive instances.
For applications like disease prediction, correctly identifying the positive
cases is crucial. A false negative typically has more serious consequences
than a false positive. For a ",,,,,
test-014,"In binary classification, what share of cases does sensitivity, also called recall, measure?",chunk_21627c3a502b8a7c442087f6996d6ef0febddcfda4b41281963962aa4ba2a1dd,08_google_sigmoid.txt,,"following
two ways:

Applied ""as is."" For example, if a spam-prediction model takes an email as
input and outputs a value of 0.932, this implies a 93.2% probability that
the email is spam.

Converted to a binary category
such as True or False, Spam or Not Spam.

This module focuses on using logistic regression model output as-is. In the
Classification module, you'll learn how to
convert this output into a binary category.

Sigmoid function

You might be wondering how a logistic regression model can ensure its output
represents a probability, always outputting a value between 0 and 1. As it
happens, there's a family of functions called logistic functions
whose output has those same characteristics. The standard logistic function,
also known as the
sigmoid function
(sigmoid means ""s-shaped""), has the
formula:

\[f(x) = \frac{1}{1 ",,,,,
test-014,"In binary classification, what share of cases does sensitivity, also called recall, measure?",chunk_e52b8b24db888fcefcdf3878ced30728a504f9115b40d00449fb0bca0338b522,11_google_classification_metrics.txt,,"Classification: Accuracy, recall, precision, and related metrics
Author: Google for Developers / Machine Learning Crash Course
Source: https://developers.google.com/machine-learning/crash-course/classification/accuracy-precision-recall
License: CC-BY-4.0 (https://creativecommons.org/licenses/by/4.0/)
Changes: HTML lesson converted to UTF-8 TXT; navigation, multiple-choice quizzes, figures, captions, code blocks and generated key takeaways omitted; attribution header added.

True and false positives and negatives are used to calculate several useful
metrics for evaluating models. Which evaluation metrics are most
meaningful depends on the specific model and the specific task, the cost
of different misclassifications, and whether the dataset is balanced or
imbalanced.

All of the metrics in this section are calculated at a single fixed threshold,
and change when the threshold changes",,,,,
test-014,"In binary classification, what share of cases does sensitivity, also called recall, measure?",chunk_9f5b6ce1d952c34f9e496d16093806883ff0c23656520332ac8dab11d82e515b,11_google_classification_metrics.txt,,"ability of the model to correctly identify all positive instances.
For applications like disease prediction, correctly identifying the positive
cases is crucial. A false negative typically has more serious consequences
than a false positive. For a concrete example comparing recall and accuracy
metrics, see the notes in the definition of
recall.

False positive rate

The false positive rate (FPR)
is the proportion of all actual negatives that were classified incorrectly
as positives, also known as the probability of false alarm. It is
mathematically defined as:

\[\text{FPR} =
\frac{\text{incorrectly classified actual negatives}}
{\text{all actual negatives}}
= \frac{FP}{FP+TN}\]

False positives are actual negatives that were misclassified, which is why they
appear in the denominator. In the spam classification example, FPR measures the
fraction of legitimate emails that were incorrectly classified as spam, or the
model",,,,,
test-014,"In binary classification, what share of cases does sensitivity, also called recall, measure?",chunk_f17c7395bb0e76c4e8d5680809d151e5d2c62d0831ce0a95f70c843c9eb76b2a,11_google_classification_metrics.txt,,"where the number of actual positives is very, very
low, say 1-2 examples in total, precision is less meaningful and less useful
as a metric.

Precision improves as false positives decrease, while recall improves when
false negatives decrease. But as seen in the previous section, increasing the
classification threshold tends to decrease the number of false positives and
increase the number of false negatives, while decreasing the threshold has the
opposite effects. As a result, precision and recall often show an inverse
relationship, where improving one of them worsens the other.

Try it yourself:

What does NaN mean in the metrics?

NaN, or ""not a number,"" appears when dividing by 0, which can happen
with any of these metrics. When TP and FP are both 0, for example, the
formula for precision has 0 in the denominator, resulting in NaN. While
in some cases NaN can indicate perfect performance and could be
replaced by a score of 1.0, it ",,,,,
test-014,"In binary classification, what share of cases does sensitivity, also called recall, measure?",chunk_3f8cd8800fc9b74059098772d1033d3a9bedc4ee7f78698ace45e9e14cffd898,11_google_classification_metrics.txt,,"c{\text{precision * recall}}{\text{precision + recall}}
= \frac{2\text{TP}}{2\text{TP + FP + FN}}\]

This metric balances the importance of precision and recall, and is
preferable to accuracy for class-imbalanced datasets. When precision
and recall both have perfect scores of 1.0, F1 will also have a perfect score
of 1.0. More broadly, when precision and recall are close in value, F1 will
be close to their value. When precision and recall are far apart, F1 will
be similar to whichever metric is worse.

Key terms:

Accuracy

False positive rate (FPR)

Precision

Recall",,,,,
test-014,"In binary classification, what share of cases does sensitivity, also called recall, measure?",chunk_27518ec2adadbe0c059a44fe327e5d363e07930f32f2d5d9fc5e83e7ff40a93f,12_google_roc_auc.txt,,"of each
email depends on the threshold that you choose.

For a binary classifier, a model that does exactly as well as random guesses or
coin flips has a ROC that is a diagonal line from (0,0) to (1,1). The AUC is
0.5, representing a 50% probability of correctly ranking a random positive and
negative example.

In the spam classifier example, a spam classifier with AUC of 0.5 assigns
a random spam email a higher probability of being spam than a random
legitimate email only half the time.

(Optional, advanced) Precision-recall curve

AUC and ROC work well for comparing models when the dataset is roughly
balanced between classes. When the dataset is imbalanced, precision-recall
curves (PRCs) and the area under those curves may offer a better comparative
visualization of model performance. Precision-recall curves are created by
plotting precision on the y-axis and recall on the x",,,,,
test-014,"In binary classification, what share of cases does sensitivity, also called recall, measure?",chunk_cba54b16337160e50dc26bab906a10046b9e8dd498ddb692ca70ecb2e8bb87ad,11_google_classification_metrics.txt,,"sets, where one class appears very rarely, say 1% of
the time, a model that predicts negative 100% of the time would score 99% on
accuracy, despite being useless.

Note: In machine learning (ML), words like
recall, precision, and accuracy have mathematical
definitions that may differ from, or be more specific than, more commonly
used meanings of the word.

Recall, or true positive rate

The true positive rate (TPR), or the proportion of all actual positives that
were classified correctly as positives, is also known as
recall.

Recall is mathematically defined as:

\[\text{Recall (or TPR)} =
\frac{\text{correctly classified actual positives}}{\text{all actual positives}}
= \frac{TP}{TP+FN}\]

False negatives are actual positives that were misclassified as negatives, which
is why they appear in the den",,,,,
test-015,What is precision in a binary classification evaluation?,chunk_284de21f7d77d8c8309015e47ce60a59e802fd3fc5c73134dda34d33aa52ef3c,01_mit_introduction_classification.pdf,1,"training vectors x1, . . . , xn with
binary ±1 labels y1, . . . , yn. This is the only information about the task that we can use to
constraint what the function f should be.
What kind of solution would suﬃce?
Suppose now that we have n = 50 labeled pixel images that are 128 by 128, and the pixel
intensities range from 0 to 255. It is therefore possible that we can ﬁnd a single pixel,
say pixel i, such that each of our n images have a distinct value for that pixel. We could
then construct a simple binary function based on this single pixel that perfectly maps the
training images to their labels. In other words, if xti refers to pixel i in the tth training
Cite as: Tommi Jaakkola, course materials for 6.867 Machine Learning, Fall 2006. MIT OpenCourseWare
(http://ocw.mit.edu/), Massachusetts Institute ",,,,,
test-015,What is precision in a binary classification evaluation?,chunk_e3b125612c4562662a52e59cbe711b4cffb35f8ca7d229f621e76fd5b88d16f2,11_google_classification_metrics.txt,,"classified, which is why they
appear in the denominator. In the spam classification example, FPR measures the
fraction of legitimate emails that were incorrectly classified as spam, or the
model's rate of false alarms.

A perfect model would have zero false positives and therefore a FPR of 0.0,
which is to say, a 0% false alarm rate.

For an imbalanced dataset, FPR is generally a more informative metric than
accuracy. However, if the number of actual negatives is very low, FPR may not be
an ideal choice, due to its volatility. For example, if there are only four
actual negatives in a dataset, one misclassification results in an FPR of 25%,
while a second misclassification causes the FPR to jump to 50%. In cases like
this, precision (described next) may be a more stable metric for
evaluating the effects of false positives.

Precision

Precision
is ",,,,,
test-015,What is precision in a binary classification evaluation?,chunk_3f8cd8800fc9b74059098772d1033d3a9bedc4ee7f78698ace45e9e14cffd898,11_google_classification_metrics.txt,,"c{\text{precision * recall}}{\text{precision + recall}}
= \frac{2\text{TP}}{2\text{TP + FP + FN}}\]

This metric balances the importance of precision and recall, and is
preferable to accuracy for class-imbalanced datasets. When precision
and recall both have perfect scores of 1.0, F1 will also have a perfect score
of 1.0. More broadly, when precision and recall are close in value, F1 will
be close to their value. When precision and recall are far apart, F1 will
be similar to whichever metric is worse.

Key terms:

Accuracy

False positive rate (FPR)

Precision

Recall",,,,,
test-015,What is precision in a binary classification evaluation?,chunk_6e052659878019146ca2ce460c81def8c67f770e112670110a532319289c33fb,11_google_classification_metrics.txt,,"different misclassifications, and whether the dataset is balanced or
imbalanced.

All of the metrics in this section are calculated at a single fixed threshold,
and change when the threshold changes. Very often, the user tunes the
threshold to optimize one of these metrics.

Accuracy

Accuracy is the proportion of all
classifications that were correct, whether positive or negative. It is
mathematically defined as:

\[\text{Accuracy} =
\frac{\text{correct classifications}}{\text{total classifications}}
= \frac{TP+TN}{TP+TN+FP+FN}\]

In the spam classification example, accuracy measures the fraction of all
emails correctly classified.

A perfect model would have zero false positives and zero false negatives, and
therefore an accuracy of 1.0, or 100%.

Because it incorporates all four outcomes from the
confusion matrix
(TP, FP, TN, FN",,,,,
test-015,What is precision in a binary classification evaluation?,chunk_a60d3e8a9c2ddf46c123cecc2f17deb7c2ef4c2c64d143dd49bed7135b7d0d73,11_google_classification_metrics.txt,,"example, the
formula for precision has 0 in the denominator, resulting in NaN. While
in some cases NaN can indicate perfect performance and could be
replaced by a score of 1.0, it can also come from a model that is practically
useless. A model that never predicts positive, for example, would have 0 TPs
and 0 FPs and thus a calculation of its precision would result in NaN.

Choice of metric and tradeoffs

The metric(s) you choose to prioritize when evaluating the model and
choosing a threshold depend on the costs, benefits, and risks of the
specific problem. In the spam classification example, it often makes
sense to prioritize recall, nabbing all the spam emails, or precision,
trying to ensure that spam-labeled emails are in fact spam, or some
balance of the two, above some minimum accuracy level.

Metric
Guidance

Accuracy

Use as a rough indicator of model
training progress/convergence for balanced datasets.

For model ",,,,,
